2010-01-25T22:00:00.000000000Z,1.62442,1.62680,1.62414,1.62634,1896
2010-01-26T02:00:00.000000000Z,1.62630,1.62640,1.61922,1.62056,4174
2010-01-26T06:00:00.000000000Z,1.62060,1.62636,1.61214,1.61381,10110
2010-01-26T10:00:00.000000000Z,1.61384,1.61461,1.61031,1.61079,6334
2010-01-26T14:00:00.000000000Z,1.61075,1.61766,1.60941,1.61536,7596
2010-01-26T18:00:00.000000000Z,1.61531,1.61596,1.61357,1.61430,1872
2010-01-26T22:00:00.000000000Z,1.61434,1.61544,1.61248,1.61477,2576
2010-01-27T02:00:00.000000000Z,1.61482,1.61490,1.61095,1.61256,2319
2010-01-27T06:00:00.000000000Z,1.61260,1.61946,1.61076,1.61870,6661
2010-01-27T10:00:00.000000000Z,1.61864,1.62444,1.61800,1.62192,6895
2010-01-27T14:00:00.000000000Z,1.62188,1.62194,1.61718,1.61818,7414
2010-01-27T18:00:00.000000000Z,1.61822,1.61979,1.61366,1.61694,6041
2010-01-27T22:00:00.000000000Z,1.61704,1.61831,1.61352,1.61720,3235
2010-01-28T02:00:00.000000000Z,1.61716,1.62294,1.61535,1.61809,3572
2010-01-28T06:00:00.000000000Z,1.61813,1.62764,1.61765,1.62576,5796
2010-01-28T10:00:00.000000000Z,1.62572,1.62718,1.62248,1.62490,6431
2010-01-28T14:00:00.000000000Z,1.62488,1.62548,1.61226,1.61358,8360
2010-01-28T18:00:00.000000000Z,1.61362,1.61404,1.61132,1.61374,2730
2010-01-28T22:00:00.000000000Z,1.61378,1.61469,1.61104,1.61430,2877
2010-01-29T02:00:00.000000000Z,1.61434,1.61593,1.61144,1.61156,1730
2010-01-29T06:00:00.000000000Z,1.61152,1.61798,1.61140,1.61488,7576
2010-01-29T10:00:00.000000000Z,1.61484,1.61630,1.60530,1.60572,6650
2010-01-29T14:00:00.000000000Z,1.60568,1.60678,1.59964,1.60124,9736
2010-01-29T18:00:00.000000000Z,1.60130,1.60176,1.59803,1.59868,2983
2010-01-31T22:00:00.000000000Z,1.59472,1.59758,1.59377,1.59500,2496
2010-02-01T02:00:00.000000000Z,1.59504,1.59607,1.59364,1.59557,1778
2010-02-01T06:00:00.000000000Z,1.59553,1.59792,1.58986,1.59194,7751
2010-02-01T10:00:00.000000000Z,1.59190,1.59326,1.58514,1.59250,7095
2010-02-01T14:00:00.000000000Z,1.59248,1.59490,1.58928,1.59486,6305
2010-02-01T18:00:00.000000000Z,1.59482,1.59682,1.59368,1.59576,2034
2010-02-01T22:00:00.000000000Z,1.59580,1.59658,1.59436,1.59576,1393
2010-02-02T02:00:00.000000000Z,1.59572,1.59743,1.59209,1.59425,2322
2010-02-02T06:00:00.000000000Z,1.59421,1.59699,1.59038,1.59252,5807
2010-02-02T10:00:00.000000000Z,1.59248,1.59538,1.59118,1.59424,5285
2010-02-02T14:00:00.000000000Z,1.59420,1.59958,1.59234,1.59732,5970
2010-02-02T18:00:00.000000000Z,1.59736,1.59842,1.59650,1.59740,1770
2010-02-02T22:00:00.000000000Z,1.59746,1.60061,1.59680,1.59917,1411
